subject,control,repeat,low_to_high_within_auc,low_to_high_cross_auc,high_to_low_within_auc,high_to_low_cross_auc,status,cross_state_gap
A6,within_run_trial_index,3,0.8059259259259259,0.6409883720930233,0.6962209302325582,0.554074074074074,ok,0.15354220499569338
A6,random_within_run_split,3,0.6531165311653117,0.5188216039279869,0.6841243862520459,0.8333333333333334,ok,-0.0074570099219813946
A6,within_run_state_permutation,4,0.6677740863787375,0.673202614379085,0.6209150326797386,0.7009966777408638,ok,-0.0427550865307364
A6,within_run_trial_index,4,0.8059259259259259,0.6409883720930233,0.6962209302325582,0.554074074074074,ok,0.15354220499569338
A6,random_within_run_split,4,0.7216117216117216,0.6194477791116447,0.6134453781512605,0.6263736263736264,ok,0.044617847138855526
A14,observed_state,0,0.5460704607046071,0.49210526315789477,0.5657894736842106,0.4607046070460705,ok,0.0795250320924262
A14,within_run_state_permutation,0,0.602981029810298,0.6578947368421053,0.543421052631579,0.6111111111111112,ok,-0.06130188275566972
A14,within_run_trial_index,0,0.5955882352941176,0.5995115995115995,0.6398046398046398,0.35000000000000003,ok,0.14294063779357893
A14,random_within_run_split,0,0.5767575322812051,0.6641604010025063,0.5350877192982456,0.5810616929698709,ok,-0.06668842119646323
A14,within_run_state_permutation,1,0.6437246963562753,0.5763157894736841,0.5171052631578947,0.562753036437247,ok,0.010880566801619473
A14,within_run_trial_index,1,0.5955882352941176,0.5995115995115995,0.6398046398046398,0.35000000000000003,ok,0.14294063779357893
A14,random_within_run_split,1,0.5475206611570248,0.5354497354497354,0.580952380952381,0.7272727272727273,ok,-0.06712471030652845
A14,within_run_state_permutation,2,0.7059620596205962,0.4526315789473684,0.6171052631578947,0.6531165311653117,ok,0.10865960633290545
A14,within_run_trial_index,2,0.5955882352941176,0.5995115995115995,0.6398046398046398,0.35000000000000003,ok,0.14294063779357893
A14,random_within_run_split,2,0.6196969696969696,0.49879227053140096,0.7053140096618358,0.6181818181818182,ok,0.10401844532279314
A14,within_run_state_permutation,3,0.4720744680851064,0.49857954545454547,0.5625,0.586436170212766,ok,-0.025220623791102514
A14,within_run_trial_index,3,0.5955882352941176,0.5995115995115995,0.6398046398046398,0.35000000000000003,ok,0.14294063779357893
A14,random_within_run_split,3,0.3878787878787879,0.35403726708074534,0.5552795031055902,0.5348484848484848,ok,0.027136269527573947
A14,within_run_state_permutation,4,0.6773255813953488,0.5795454545454545,0.5681818181818181,0.4476744186046512,ok,0.10914376321353064
A14,within_run_trial_index,4,0.5955882352941176,0.5995115995115995,0.6398046398046398,0.35000000000000003,ok,0.14294063779357893
A14,random_within_run_split,4,0.4984126984126984,0.5306818181818181,0.509090909090909,0.6492063492063492,ok,-0.08619227994227996
A18,observed_state,0,0.6203007518796992,0.882063882063882,0.8710073710073709,0.738095238095238,ok,-0.06442549863602492
A18,within_run_state_permutation,0,0.7542972699696664,0.8317901234567902,0.8672839506172839,0.7967644084934278,ok,-0.00348665568163381
A18,within_run_trial_index,0,0.865211810012837,0.7954545454545454,0.8169856459330144,0.7612323491655968,ok,0.06275528066285457
A18,random_within_run_split,0,0.8034188034188035,0.7467391304347826,0.8304347826086956,0.8646723646723647,ok,0.011221045460175882
A18,within_run_state_permutation,1,0.7592592592592593,0.7099863201094391,0.8030095759233926,0.8969907407407407,ok,-0.02235411283376393
A18,within_run_trial_index,1,0.865211810012837,0.7954545454545454,0.8169856459330144,0.7612323491655968,ok,0.06275528066285457
A18,random_within_run_split,1,0.7646341463414633,0.8533834586466166,0.8433583959899749,0.8524390243902439,ok,-0.04891497035271114
A18,within_run_state_permutation,2,0.9016203703703703,0.756838905775076,0.8100303951367781,0.7453703703703703,ok,0.10472074468085107
A18,within_run_trial_index,2,0.865211810012837,0.7954545454545454,0.8169856459330144,0.7612323491655968,ok,0.06275528066285457
A18,random_within_run_split,2,0.8071428571428572,0.8950216450216449,0.777056277056277,0.7642857142857142,ok,-0.037554112554112506
A18,within_run_state_permutation,3,0.8929618768328446,0.8717105263157895,0.868421052631579,0.8416422287390029,ok,0.0240150872048156
A18,within_run_trial_index,3,0.865211810012837,0.7954545454545454,0.8169856459330144,0.7612323491655968,ok,0.06275528066285457
A18,random_within_run_split,3,0.833943833943834,0.86125,0.7175,0.7081807081807081,ok,-0.008993437118437031
A18,within_run_state_permutation,4,0.8051801801801802,0.861344537815126,0.6470588235294117,0.7308558558558559,ok,-0.06998069498069498
A18,within_run_trial_index,4,0.865211810012837,0.7954545454545454,0.8169856459330144,0.7612323491655968,ok,0.06275528066285457
A18,random_within_run_split,4,0.8328947368421052,0.8869463869463869,0.7226107226107226,0.7618421052631579,ok,-0.046641516378358505
A22,observed_state,0,0.5892857142857143,0.8631578947368421,0.8236842105263158,0.7904761904761904,ok,-0.12033208020050123
A22,within_run_state_permutation,0,0.6752136752136753,0.8734756097560976,0.6021341463414633,0.7564102564102564,ok,-0.1762690223056077
A22,within_run_trial_index,0,0.6474074074074074,0.7565714285714286,0.838857142857143,0.68,ok,0.024846560846560894
A22,random_within_run_split,0,0.7400932400932401,0.7547425474254743,0.7764227642276422,0.8041958041958043,ok,-0.021211173650198145
A22,within_run_state_permutation,1,0.8340740740740741,0.7405714285714285,0.8125714285714286,0.8474074074074074,ok,0.029333333333333378
A22,within_run_trial_index,1,0.6474074074074074,0.7565714285714286,0.838857142857143,0.68,ok,0.024846560846560894
A22,random_within_run_split,1,0.7583417593528817,0.8807631160572337,0.6788553259141494,0.705763397371082,ok,-0.07466471408064224
A22,within_run_state_permutation,2,0.775609756097561,0.7987179487179488,0.608974358974359,0.6707317073170731,ok,-0.04243277048155092
A22,within_run_trial_index,2,0.6474074074074074,0.7565714285714286,0.838857142857143,0.68,ok,0.024846560846560894
A22,random_within_run_split,2,0.7727272727272727,0.6986111111111111,0.7472222222222222,0.8068181818181818,ok,0.00726010101010105
A22,within_run_state_permutation,3,0.8991452991452991,0.7551219512195122,0.7336585365853658,0.6700854700854701,ok,0.10379820721284128
A22,within_run_trial_index,3,0.6474074074074074,0.7565714285714286,0.838857142857143,0.68,ok,0.024846560846560894
A22,random_within_run_split,3,0.7992656058751529,0.6293436293436293,0.8648648648648648,0.8739290085679314,ok,0.0804289164142285
A22,within_run_state_permutation,4,0.7053140096618358,0.8409090909090908,0.8328877005347592,0.8381642512077294,ok,-0.07043581596011261
A22,within_run_trial_index,4,0.6474074074074074,0.7565714285714286,0.838857142857143,0.68,ok,0.024846560846560894
A22,random_within_run_split,4,0.75,0.7195121951219512,0.5548780487804879,0.7653846153846154,ok,-0.09000938086303939
A26,observed_state,0,0.55,0.6956521739130435,0.7109283196239717,0.7357142857142858,ok,-0.08521907000167872
A26,within_run_state_permutation,0,0.5819397993311037,0.7474747474747475,0.7803030303030303,0.6443701226309922,ok,-0.014801020235802875
A26,within_run_trial_index,0,0.6352941176470588,0.5849282296650717,0.6399521531100478,0.7517647058823529,ok,-0.03072333239515901
A26,random_within_run_split,0,0.6919191919191919,0.530920060331825,0.7812971342383107,0.7666666666666667,ok,0.08781479957950544
A26,within_run_state_permutation,1,0.6647058823529413,0.746588693957115,0.5428849902534112,0.44852941176470595,ok,0.006236383442265736
A26,within_run_trial_index,1,0.6352941176470588,0.5849282296650717,0.6399521531100478,0.7517647058823529,ok,-0.03072333239515901
A26,random_within_run_split,1,0.6308316430020284,0.5833333333333334,0.5336257309941521,0.5679513184584178,ok,0.006586361102214666
A26,within_run_state_permutation,2,0.7253333333333333,0.6655844155844156,0.7380952380952381,0.7053333333333334,ok,0.046255411255411216
A26,within_run_trial_index,2,0.6352941176470588,0.5849282296650717,0.6399521531100478,0.7517647058823529,ok,-0.03072333239515901
A26,random_within_run_split,2,0.7298534798534799,0.6714285714285714,0.6428571428571429,0.8269230769230769,ok,-0.06282051282051271
A26,within_run_state_permutation,3,0.8169191919191919,0.5685618729096991,0.6265328874024526,0.5934343434343434,ok,0.14072793148880103
A26,within_run_trial_index,3,0.6352941176470588,0.5849282296650717,0.6399521531100478,0.7517647058823529,ok,-0.03072333239515901
A26,random_within_run_split,3,0.6241956241956241,0.6967032967032967,0.6043956043956045,0.7477477477477477,ok,-0.10792990792990786
A26,within_run_state_permutation,4,0.6906832298136646,0.7150900900900901,0.7736486486486487,0.6770186335403726,ok,0.0361115774159253
A26,within_run_trial_index,4,0.6352941176470588,0.5849282296650717,0.6399521531100478,0.7517647058823529,ok,-0.03072333239515901
A26,random_within_run_split,4,0.6270270270270271,0.761904761904762,0.6296296296296297,0.6594594594594595,ok,-0.08235378235378238
A34,observed_state,0,0.5372023809523809,0.782608695652174,0.45819397993311034,0.5208333333333334,ok,-0.15402283405000802
A34,within_run_state_permutation,0,0.6102272727272727,0.6002844950213371,0.716927453769559,0.7454545454545455,ok,-0.009292156989525402
A34,within_run_trial_index,0,0.5340179717586649,0.59625,0.565,0.49165596919127086,ok,0.005556001283697043
A34,random_within_run_split,0,0.3164251207729468,0.4068027210884354,0.6802721088435374,0.640096618357488,ok,-0.02510105491471959
A34,within_run_state_permutation,1,0.6977124183006536,0.6312056737588652,0.5835866261398177,0.6127450980392157,ok,0.01867413632119519
A34,within_run_trial_index,1,0.5340179717586649,0.59625,0.565,0.49165596919127086,ok,0.005556001283697043
A34,random_within_run_split,1,0.6422136422136422,0.6022727272727273,0.6300505050505051,0.5662805662805662,ok,0.05185542685542688
A34,within_run_state_permutation,2,0.6583333333333333,0.6062717770034842,0.794425087108014,0.6833333333333333,ok,0.08157665505226486
A34,within_run_trial_index,2,0.5340179717586649,0.59625,0.565,0.49165596919127086,ok,0.005556001283697043
A34,random_within_run_split,2,0.6980609418282548,0.5918604651162791,0.48023255813953486,0.5526315789473685,ok,0.016900727952071065
A34,within_run_state_permutation,3,0.6638755980861244,0.5923392612859096,0.7181942544459644,0.6590909090909091,ok,0.06531984107763505
A34,within_run_trial_index,3,0.5340179717586649,0.59625,0.565,0.49165596919127086,ok,0.005556001283697043
A34,random_within_run_split,3,0.5307692307692308,0.6616541353383458,0.6165413533834586,0.7615384615384615,ok,-0.13794100636205897
A34,within_run_state_permutation,4,0.47442455242966747,0.7061170212765957,0.5571808510638298,0.5345268542199488,ok,-0.10451923600152366
A34,within_run_trial_index,4,0.5340179717586649,0.59625,0.565,0.49165596919127086,ok,0.005556001283697043
A34,random_within_run_split,4,0.5910256410256411,0.5902255639097744,0.6541353383458646,0.6205128205128205,ok,0.017211297474455378
A38,observed_state,0,0.592436974789916,0.625,0.7208333333333333,0.6176470588235294,ok,0.03531162464985993
A38,within_run_state_permutation,0,0.6661764705882353,0.7384615384615385,0.7346153846153847,0.6617647058823529,ok,0.0002828054298642524
A38,within_run_trial_index,0,0.7691428571428571,0.7094017094017093,0.7326007326007326,0.5874285714285713,ok,0.10245665445665453
A38,random_within_run_split,0,0.6322916666666667,0.6550802139037433,0.731283422459893,0.703125,ok,0.0026849376114082
A38,within_run_state_permutation,1,0.6928571428571428,0.5594405594405595,0.6771561771561772,0.7321428571428572,ok,0.03921495171495165
A38,within_run_trial_index,1,0.7691428571428571,0.7094017094017093,0.7326007326007326,0.5874285714285713,ok,0.10245665445665453
A38,random_within_run_split,1,0.7020460358056266,0.6184782608695653,0.6847826086956521,0.6074168797953964,ok,0.08046675191815855
A38,within_run_state_permutation,2,0.5653409090909092,0.5272727272727272,0.7378787878787878,0.7698863636363636,ok,0.00303030303030305
A38,within_run_trial_index,2,0.7691428571428571,0.7094017094017093,0.7326007326007326,0.5874285714285713,ok,0.10245665445665453
A38,random_within_run_split,2,0.746,0.6414565826330532,0.7324929971988796,0.611,ok,0.11301820728291323
A38,within_run_state_permutation,3,0.45956607495069035,0.6328571428571429,0.8471428571428572,0.7327416173570019,ok,-0.029444914060298644
A38,within_run_trial_index,3,0.7691428571428571,0.7094017094017093,0.7326007326007326,0.5874285714285713,ok,0.10245665445665453
A38,random_within_run_split,3,0.7261904761904762,0.6884210526315789,0.58,0.5476190476190477,ok,0.03507518796992476
A38,within_run_state_permutation,4,0.6512820512820513,0.8022727272727272,0.6045454545454545,0.36923076923076925,ok,0.04216200466200465
A38,within_run_trial_index,4,0.7691428571428571,0.7094017094017093,0.7326007326007326,0.5874285714285713,ok,0.10245665445665453
A38,random_within_run_split,4,0.5678571428571428,0.6141176470588234,0.6811764705882353,0.6035714285714285,ok,0.01567226890756307
A42,observed_state,0,0.6000000000000001,0.3850340136054422,0.6993197278911565,0.5046153846153847,ok,0.20483516483516484
A42,within_run_state_permutation,0,0.5327272727272726,0.6167247386759582,0.6167247386759582,0.4672727272727273,ok,0.03272727272727266
A42,within_run_trial_index,0,0.5920138888888888,0.5580143540669857,0.555622009569378,0.4079861111111111,ok,0.090817716640085
A42,random_within_run_split,0,0.5276145710928319,0.5252643948296123,0.5011750881316098,0.5775558166862516,ok,-0.03701527614571104
A42,within_run_state_permutation,1,0.4652631578947368,0.5780423280423279,0.626984126984127,0.4557894736842105,ok,0.029207741576162682
A42,within_run_trial_index,1,0.5920138888888888,0.5580143540669857,0.555622009569378,0.4079861111111111,ok,0.090817716640085
A42,random_within_run_split,1,0.43301435406698563,0.5231481481481481,0.5891203703703703,0.5729665071770335,ok,-0.03698996544391281
A42,within_run_state_permutation,2,0.5692640692640691,0.5101626016260162,0.4817073170731707,0.5351731601731601,ok,0.002817812269031772
A42,within_run_trial_index,2,0.5920138888888888,0.5580143540669857,0.555622009569378,0.4079861111111111,ok,0.090817716640085
A42,random_within_run_split,2,0.5915750915750916,0.557142857142857,0.5457142857142857,0.42002442002442,ok,0.08006105006105013
A42,within_run_state_permutation,3,0.48569157392686796,0.5060577819198508,0.5424044734389561,0.4817170111287758,ok,0.020160627158598732
A42,within_run_trial_index,3,0.5920138888888888,0.5580143540669857,0.555622009569378,0.4079861111111111,ok,0.090817716640085
A42,random_within_run_split,3,0.4946172248803829,0.5225694444444444,0.6116898148148147,0.5460526315789473,ok,0.018842481835902897
A42,within_run_state_permutation,4,0.5128205128205128,0.5637362637362637,0.5373626373626373,0.6102564102564103,ok,-0.06190476190476196
A42,within_run_trial_index,4,0.5920138888888888,0.5580143540669857,0.555622009569378,0.4079861111111111,ok,0.090817716640085
A42,random_within_run_split,4,0.5568421052631579,0.5390211640211641,0.5720899470899471,0.6063157894736843,ok,-0.008202450570871656
A50,observed_state,0,0.5426356589147288,0.4880952380952381,0.6106442577030812,0.6098191214470283,ok,0.027682778537771763
A50,within_run_state_permutation,0,0.5352941176470587,0.5901234567901235,0.48641975308641977,0.525,ok,-0.046704793028322505
A50,within_run_trial_index,0,0.543091655266758,0.4093915343915344,0.4702380952380953,0.5800273597811216,ok,0.011955428166098597
A50,random_within_run_split,0,0.44376693766937664,0.4933155080213904,0.5307486631016043,0.5846883468834687,ok,-0.051744127066939094
A50,within_run_state_permutation,1,0.5445665445665445,0.4673913043478261,0.4658385093167702,0.5445665445665445,ok,-0.0007763975155279657
A50,within_run_trial_index,1,0.543091655266758,0.4093915343915344,0.4702380952380953,0.5800273597811216,ok,0.011955428166098597
A50,random_within_run_split,1,0.5527210884353742,0.512735326688815,0.5326688815060908,0.37925170068027214,ok,0.09670147128618889
A50,within_run_state_permutation,2,0.4509615384615384,0.5277777777777779,0.5691919191919192,0.4759615384615385,ok,0.008207070707070635
A50,within_run_trial_index,2,0.543091655266758,0.4093915343915344,0.4702380952380953,0.5800273597811216,ok,0.011955428166098597
A50,random_within_run_split,2,0.4294573643410852,0.4357142857142857,0.5273809523809523,0.5798449612403103,ok,-0.02936046511627924
A50,within_run_state_permutation,3,0.49583333333333335,0.5372549019607844,0.4718954248366013,0.5027777777777778,ok,-0.036151960784313764
A50,within_run_trial_index,3,0.543091655266758,0.4093915343915344,0.4702380952380953,0.5800273597811216,ok,0.011955428166098597
A50,random_within_run_split,3,0.5242966751918159,0.5698005698005698,0.51994301994302,0.4437340153452686,ok,0.015352554994498724
A50,within_run_state_permutation,4,0.6164772727272727,0.4820282413350449,0.4974326059050064,0.5809659090909091,ok,0.02545786410316256
A50,within_run_trial_index,4,0.543091655266758,0.4093915343915344,0.4702380952380953,0.5800273597811216,ok,0.011955428166098597
A50,random_within_run_split,4,0.32073170731707323,0.5969696969696969,0.5454545454545454,0.6060975609756097,ok,-0.168440502586844
A54,observed_state,0,0.4855769230769231,0.5283333333333332,0.5700000000000001,0.4555288461538462,ok,0.03585737179487186
A54,within_run_state_permutation,0,0.47393048128342247,0.4931077694235589,0.49248120300751885,0.5240641711229946,ok,-0.0253801281278061
A54,within_run_trial_index,0,0.37962962962962965,0.5543750000000001,0.5674999999999999,0.5476190476190477,ok,-0.0774322089947091
A54,random_within_run_split,0,0.4238095238095238,0.5133053221288516,0.46288515406162467,0.5107142857142857,ok,-0.0686624649859944
A54,within_run_state_permutation,1,0.5984496124031008,0.4693422519509476,0.47658862876254193,0.5255813953488372,ok,0.040057296932928976
A54,within_run_trial_index,1,0.37962962962962965,0.5543750000000001,0.5674999999999999,0.5476190476190477,ok,-0.0774322089947091
A54,random_within_run_split,1,0.5173611111111112,0.39975845410628025,0.6050724637681159,0.5694444444444444,ok,0.07661533816425117
A54,within_run_state_permutation,2,0.5267441860465116,0.46153846153846156,0.4373219373219373,0.4755813953488372,ok,0.013473133240575086
A54,within_run_trial_index,2,0.37962962962962965,0.5543750000000001,0.5674999999999999,0.5476190476190477,ok,-0.0774322089947091
A54,random_within_run_split,2,0.6331632653061225,0.41414141414141414,0.4225589225589226,0.44285714285714284,ok,0.09936181543324407
A54,within_run_state_permutation,3,0.4292084726867335,0.5240310077519379,0.46511627906976744,0.44314381270903014,ok,-0.03642503435223354
A54,within_run_trial_index,3,0.37962962962962965,0.5543750000000001,0.5674999999999999,0.5476190476190477,ok,-0.0774322089947091
A54,random_within_run_split,3,0.5873983739837397,0.5097560975609756,0.4560975609756098,0.540650406504065,ok,-0.003455284552845578
A54,within_run_state_permutation,4,0.4727272727272727,0.5995423340961099,0.4038901601830664,0.5340909090909091,ok,-0.12850790513833993
A54,within_run_trial_index,4,0.37962962962962965,0.5543750000000001,0.5674999999999999,0.5476190476190477,ok,-0.0774322089947091
A54,random_within_run_split,4,0.44208037825059104,0.6271428571428571,0.4071428571428572,0.48817966903073284,ok,-0.13304964539007086
B62,observed_state,0,0.8833333333333333,0.7303523035230352,0.8672086720867209,0.9011904761904762,ok,0.05949961285327143
B62,within_run_state_permutation,0,0.853409090909091,0.7302725968436155,0.8751793400286944,0.7852272727272728,ok,0.10654428068344857
B62,within_run_trial_index,0,0.7496790757381258,0.7949999999999999,0.7999999999999999,0.6700898587933247,ok,0.04229460847240052
B62,random_within_run_split,0,0.9088235294117647,0.8314855875831485,0.7250554323725056,0.6455882352941177,ok,0.07840256945350205
B62,within_run_state_permutation,1,0.8923959827833572,0.8227272727272728,0.9636363636363637,0.8651362984218077,ok,0.08408438763532022
B62,within_run_trial_index,1,0.7496790757381258,0.7949999999999999,0.7999999999999999,0.6700898587933247,ok,0.04229460847240052
B62,random_within_run_split,1,0.6894586894586895,0.8117913832199546,0.8151927437641723,0.7321937321937322,ok,-0.0196668410954125
B62,within_run_state_permutation,2,0.9054054054054055,0.9090909090909092,0.8023715415019763,0.7854729729729729,ok,0.0066065324217498556
B62,within_run_trial_index,2,0.7496790757381258,0.7949999999999999,0.7999999999999999,0.6700898587933247,ok,0.04229460847240052
B62,random_within_run_split,2,0.7206632653061225,0.7282608695652173,0.8491847826086957,0.8214285714285715,ok,0.010079303460514666
B62,within_run_state_permutation,3,0.8363844393592678,0.8226744186046512,0.8997093023255813,0.8935926773455378,ok,0.009913322867330043
B62,within_run_trial_index,3,0.7496790757381258,0.7949999999999999,0.7999999999999999,0.6700898587933247,ok,0.04229460847240052
B62,random_within_run_split,3,0.8846153846153846,0.8879551820728292,0.7969187675070029,0.8508158508158508,ok,-0.02861844038314626
B62,within_run_state_permutation,4,0.6857142857142857,0.8326585695006747,0.8272604588394062,0.805952380952381,ok,-0.06281810294968188
B62,within_run_trial_index,4,0.7496790757381258,0.7949999999999999,0.7999999999999999,0.6700898587933247,ok,0.04229460847240052
B62,random_within_run_split,4,0.7862950058072009,0.9,0.8305555555555555,0.8118466898954704,ok,-0.047498064266357
B66,observed_state,0,0.5901162790697675,0.46894409937888204,0.5481366459627329,0.7194767441860466,ok,-0.025083959266214095
B66,within_run_state_permutation,0,0.46031746031746035,0.5397727272727273,0.7840909090909091,0.661904761904762,ok,0.02136544011544006
B66,within_run_trial_index,0,0.561624649859944,0.49427168576104746,0.7086743044189853,0.5882352941176471,ok,0.09389598720011735
B66,random_within_run_split,0,0.7648026315789473,0.7464985994397759,0.511204481792717,0.600328947368421,ok,-0.035410216718266274
B66,within_run_state_permutation,1,0.7230769230769231,0.4598930481283422,0.6002673796791443,0.7076923076923077,ok,0.07787947346770874
B66,within_run_trial_index,1,0.561624649859944,0.49427168576104746,0.7086743044189853,0.5882352941176471,ok,0.09389598720011735
B66,random_within_run_split,1,0.5124223602484472,0.4273255813953488,0.5668604651162791,0.5714285714285714,ok,0.040264336270403045
B66,within_run_state_permutation,2,0.6566347469220246,0.5351170568561873,0.5551839464882943,0.6580027359781121,ok,0.009349450288009764
B66,within_run_trial_index,2,0.561624649859944,0.49427168576104746,0.7086743044189853,0.5882352941176471,ok,0.09389598720011735
B66,random_within_run_split,2,0.5078909612625537,0.5801282051282051,0.6506410256410257,0.6226685796269728,ok,-0.022132398925799213
B66,within_run_state_permutation,3,0.7104072398190046,0.66,0.7461538461538462,0.6621417797888387,ok,0.067209653092006
B66,within_run_trial_index,3,0.561624649859944,0.49427168576104746,0.7086743044189853,0.5882352941176471,ok,0.09389598720011735
B66,random_within_run_split,3,0.7661064425770308,0.47626841243862517,0.5319148936170213,0.5560224089635855,ok,0.1328652573959207
B66,within_run_state_permutation,4,0.646031746031746,0.6803977272727273,0.637784090909091,0.7746031746031746,ok,-0.08559253246753246
B66,within_run_trial_index,4,0.561624649859944,0.49427168576104746,0.7086743044189853,0.5882352941176471,ok,0.09389598720011735
B66,random_within_run_split,4,0.5763888888888888,0.6192411924119241,0.6449864498644986,0.578125,ok,0.01200457317073167
B74,observed_state,0,0.6936090225563909,0.7481684981684982,0.6877289377289377,0.38721804511278196,ok,0.12297570850202424
B74,within_run_state_permutation,0,0.6922222222222222,0.6842857142857143,0.6157142857142857,0.6911111111111111,ok,-0.03373015873015878
B74,within_run_trial_index,0,0.7676508344030809,0.7484737484737485,0.7875457875457875,0.6662387676508345,ok,0.07024205291214275
B74,random_within_run_split,0,0.734920634920635,0.648421052631579,0.751578947368421,0.7111111111111111,ok,0.06348370927318292
B74,within_run_state_permutation,1,0.7773809523809523,0.6881578947368421,0.7039473684210527,0.5666666666666667,ok,0.1132518796992481
B74,within_run_trial_index,1,0.7676508344030809,0.7484737484737485,0.7875457875457875,0.6662387676508345,ok,0.07024205291214275
B74,random_within_run_split,1,0.6854942233632862,0.713064713064713,0.6788766788766789,0.6084724005134788,ok,0.02141689433088667
B74,within_run_state_permutation,2,0.4688311688311689,0.645679012345679,0.7148148148148148,0.6363636363636364,ok,-0.04919833253166586
B74,within_run_trial_index,2,0.7676508344030809,0.7484737484737485,0.7875457875457875,0.6662387676508345,ok,0.07024205291214275
B74,random_within_run_split,2,0.7725714285714286,0.7911111111111112,0.7525925925925927,0.6960000000000001,ok,0.019026455026455003
B74,within_run_state_permutation,3,0.6684210526315788,0.7107142857142857,0.7154761904761905,0.6618421052631579,ok,0.005670426065162826
B74,within_run_trial_index,3,0.7676508344030809,0.7484737484737485,0.7875457875457875,0.6662387676508345,ok,0.07024205291214275
B74,random_within_run_split,3,0.7994310099573256,0.70874861572536,0.7541528239202657,0.7667140825035561,ok,0.039060567824337644
B74,within_run_state_permutation,4,0.799043062200957,0.6547619047619048,0.656084656084656,0.6794258373205742,ok,0.06046998810156706
B74,within_run_trial_index,4,0.7676508344030809,0.7484737484737485,0.7875457875457875,0.6662387676508345,ok,0.07024205291214275
B74,random_within_run_split,4,0.6847619047619048,0.587719298245614,0.7333333333333333,0.7771428571428571,ok,0.026616541353383483
B78,observed_state,0,0.7886178861788619,0.8076923076923077,0.686070686070686,0.669918699186992,ok,-0.0014612173148759178
B78,within_run_state_permutation,0,0.881578947368421,0.7953703703703704,0.6342592592592592,0.5770676691729324,ok,0.07170008354218871
B78,within_run_trial_index,0,0.6716791979949874,0.7325,0.79125,0.7005012531328321,ok,0.014963972431077666
B78,random_within_run_split,0,0.7688492063492063,0.782051282051282,0.7161172161172161,0.6378968253968255,ok,0.03250915750915745
B78,within_run_state_permutation,1,0.805921052631579,0.7460474308300395,0.7905138339920948,0.712171052631579,ok,0.06910820158102765
B78,within_run_trial_index,1,0.6716791979949874,0.7325,0.79125,0.7005012531328321,ok,0.014963972431077666
B78,random_within_run_split,1,0.8729139922978176,0.7530712530712531,0.6068796068796068,0.7201540436456996,ok,0.003284151230235899
B78,within_run_state_permutation,2,0.7882775119617225,0.696524064171123,0.8275401069518716,0.7224880382775118,ok,0.09840275823247963
B78,within_run_trial_index,2,0.6716791979949874,0.7325,0.79125,0.7005012531328321,ok,0.014963972431077666
B78,random_within_run_split,2,0.6378737541528239,0.7873015873015874,0.7301587301587301,0.6694352159468439,ok,-0.04435215946843862
B78,within_run_state_permutation,3,0.7017543859649122,0.7525252525252525,0.8257575757575758,0.8007518796992481,ok,-0.012882585251006273
B78,within_run_trial_index,3,0.6716791979949874,0.7325,0.79125,0.7005012531328321,ok,0.014963972431077666
B78,random_within_run_split,3,0.7264957264957266,0.6003016591251885,0.7782805429864253,0.7243589743589743,ok,0.09005781799899454
B78,within_run_state_permutation,4,0.7671957671957672,0.7053140096618358,0.7415458937198067,0.708994708994709,ok,0.0472164711295146
B78,within_run_trial_index,4,0.6716791979949874,0.7325,0.79125,0.7005012531328321,ok,0.014963972431077666
B78,random_within_run_split,4,0.7706766917293233,0.7222222222222222,0.7967171717171717,0.8333333333333334,ok,0.005919153945469713
C82,observed_state,0,0.53125,0.5792592592592593,0.42666666666666664,0.61125,ok,-0.11629629629629629
C82,within_run_state_permutation,0,0.45921052631578946,0.6236111111111111,0.7124999999999999,0.5394736842105263,ok,0.004312865497075963
C82,within_run_trial_index,0,0.5321477428180574,0.5238095238095238,0.5806878306878307,0.5526675786593707,ok,0.018179235518496817
C82,random_within_run_split,0,0.43521594684385384,0.5555555555555556,0.6587301587301587,0.6312292358803986,ok,-0.0464193429309708
C82,within_run_state_permutation,1,0.5183673469387755,0.5442857142857143,0.47857142857142854,0.4884353741496599,ok,-0.017891156462585045
C82,within_run_trial_index,1,0.5321477428180574,0.5238095238095238,0.5806878306878307,0.5526675786593707,ok,0.018179235518496817
C82,random_within_run_split,1,0.5697674418604651,0.5789473684210527,0.6203007518796992,0.49709302325581395,ok,0.057013901031648884
C82,within_run_state_permutation,2,0.6719576719576719,0.45554035567715456,0.6114911080711355,0.6309523809523809,ok,0.09847802169963593
C82,within_run_trial_index,2,0.5321477428180574,0.5238095238095238,0.5806878306878307,0.5526675786593707,ok,0.018179235518496817
C82,random_within_run_split,2,0.5789473684210527,0.6405375139977603,0.5565509518477043,0.6101973684210525,ok,-0.05761828107502792
C82,within_run_state_permutation,3,0.5795454545454545,0.5353016688061618,0.5481386392811296,0.5255681818181818,ok,0.03340712160112025
C82,within_run_trial_index,3,0.5321477428180574,0.5238095238095238,0.5806878306878307,0.5526675786593707,ok,0.018179235518496817
C82,random_within_run_split,3,0.5944444444444444,0.4256756756756757,0.6432432432432433,0.5888888888888889,ok,0.11156156156156158
C82,within_run_state_permutation,4,0.6235697940503432,0.5528846153846153,0.6810897435897436,0.528604118993135,ok,0.11158540163116826
C82,within_run_trial_index,4,0.5321477428180574,0.5238095238095238,0.5806878306878307,0.5526675786593707,ok,0.018179235518496817
